date,ticker,signal_strength
2022-03-14,FIN_BANK_1,0.125
2022-03-15,FIN_BANK_1,-0.125
2022-03-16,FIN_BANK_1,-0.1875
2022-03-17,FIN_BANK_1,-0.1875
2022-03-18,FIN_BANK_1,-0.375
2022-03-21,FIN_BANK_1,-0.375
2022-03-22,FIN_BANK_1,-0.375
2022-03-23,FIN_BANK_1,-0.375
2022-03-24,FIN_BANK_1,-0.0625
2022-03-25,FIN_BANK_1,-0.0625
2022-03-28,FIN_BANK_1,-0.125
2022-03-29,FIN_BANK_1,-0.25
2022-03-30,FIN_BANK_1,-0.25
2022-03-31,FIN_BANK_1,-0.25
2022-04-01,FIN_BANK_1,-0.25
2022-04-04,FIN_BANK_1,-0.125
2022-04-05,FIN_BANK_1,-0.3125
2022-04-06,FIN_BANK_1,-0.125
2022-04-07,FIN_BANK_1,-0.25
2022-04-08,FIN_BANK_1,-0.1875
2022-04-11,FIN_BANK_1,-0.25
2022-04-12,FIN_BANK_1,-0.125
2022-04-13,FIN_BANK_1,-0.25
2022-04-14,FIN_BANK_1,-0.25
2022-04-15,FIN_BANK_1,-0.125
2022-04-18,FIN_BANK_1,-0.125
2022-04-19,FIN_BANK_1,-0.1875
2022-04-20,FIN_BANK_1,0.0
2022-04-21,FIN_BANK_1,0.0
2022-04-22,FIN_BANK_1,-0.125
2022-04-25,FIN_BANK_1,0.0
2022-04-26,FIN_BANK_1,-0.1875
2022-04-27,FIN_BANK_1,-0.25
2022-04-28,FIN_BANK_1,-0.25
2022-04-29,FIN_BANK_1,0.0
2022-05-02,FIN_BANK_1,0.1875
2022-05-03,FIN_BANK_1,-0.375
2022-05-04,FIN_BANK_1,-0.375
2022-05-05,FIN_BANK_1,-0.25
2022-05-06,FIN_BANK_1,-0.25
2022-05-09,FIN_BANK_1,-0.25
2022-05-10,FIN_BANK_1,-0.25
2022-05-11,FIN_BANK_1,-0.25
2022-05-12,FIN_BANK_1,-0.25
2022-05-13,FIN_BANK_1,-0.25
2022-05-16,FIN_BANK_1,-0.25
2022-05-17,FIN_BANK_1,-0.25
2022-05-18,FIN_BANK_1,-0.25
2022-05-19,FIN_BANK_1,-0.25
2022-05-20,FIN_BANK_1,-0.1875
2022-05-23,FIN_BANK_1,0.0
2022-05-24,FIN_BANK_1,0.0
2022-05-25,FIN_BANK_1,-0.1875
2022-05-26,FIN_BANK_1,-0.125
2022-05-27,FIN_BANK_1,-0.1875
2022-05-30,FIN_BANK_1,-0.125
2022-05-31,FIN_BANK_1,-0.25
2022-06-01,FIN_BANK_1,-0.1875
2022-06-02,FIN_BANK_1,-0.125
2022-06-03,FIN_BANK_1,-0.0625
2022-06-06,FIN_BANK_1,0.0625
2022-06-07,FIN_BANK_1,-0.1875
2022-06-08,FIN_BANK_1,0.0625
2022-06-09,FIN_BANK_1,-0.0625
2022-06-10,FIN_BANK_1,0.25
2022-06-13,FIN_BANK_1,0.25
2022-06-14,FIN_BANK_1,0.0625
2022-06-15,FIN_BANK_1,-0.0625
2022-06-16,FIN_BANK_1,0.0
2022-06-17,FIN_BANK_1,0.0
2022-06-20,FIN_BANK_1,-0.1875
2022-06-21,FIN_BANK_1,-0.1875
2022-06-22,FIN_BANK_1,-0.0625
2022-06-23,FIN_BANK_1,-0.0625
2022-06-24,FIN_BANK_1,0.0625
2022-06-27,FIN_BANK_1,-0.125
2022-06-28,FIN_BANK_1,0.125
2022-06-29,FIN_BANK_1,0.1875
2022-06-30,FIN_BANK_1,0.125
2022-07-01,FIN_BANK_1,0.1875
2022-07-04,FIN_BANK_1,0.25
2022-07-05,FIN_BANK_1,0.3125
2022-07-06,FIN_BANK_1,0.4375
2022-07-07,FIN_BANK_1,0.125
2022-07-08,FIN_BANK_1,0.1875
2022-07-11,FIN_BANK_1,-0.0625
2022-07-12,FIN_BANK_1,0.25
2022-07-13,FIN_BANK_1,0.1875
2022-07-14,FIN_BANK_1,0.375
2022-07-15,FIN_BANK_1,0.1875
2022-07-18,FIN_BANK_1,0.375
2022-07-19,FIN_BANK_1,0.125
2022-07-20,FIN_BANK_1,-0.1875
2022-07-21,FIN_BANK_1,-0.125
2022-07-22,FIN_BANK_1,-0.25
2022-07-25,FIN_BANK_1,-0.25
2022-07-26,FIN_BANK_1,-0.25
2022-07-27,FIN_BANK_1,-0.25
2022-07-28,FIN_BANK_1,-0.25
2022-07-29,FIN_BANK_1,-0.25
2022-08-01,FIN_BANK_1,-0.125
2022-08-02,FIN_BANK_1,-0.125
2022-08-03,FIN_BANK_1,-0.125
2022-08-04,FIN_BANK_1,-0.25
2022-08-05,FIN_BANK_1,-0.1875
2022-08-08,FIN_BANK_1,-0.125
2022-08-09,FIN_BANK_1,-0.25
2022-08-10,FIN_BANK_1,-0.25
2022-08-11,FIN_BANK_1,-0.25
2022-08-12,FIN_BANK_1,-0.0625
2022-08-15,FIN_BANK_1,-0.1875
2022-08-16,FIN_BANK_1,-0.125
2022-08-17,FIN_BANK_1,-0.125
2022-08-18,FIN_BANK_1,0.1875
2022-08-19,FIN_BANK_1,0.1875
2022-08-22,FIN_BANK_1,-0.125
2022-08-23,FIN_BANK_1,0.0625
2022-08-24,FIN_BANK_1,0.125
2022-08-25,FIN_BANK_1,-0.125
2022-08-26,FIN_BANK_1,-0.125
2022-08-29,FIN_BANK_1,0.0625
2022-08-30,FIN_BANK_1,0.125
2022-08-31,FIN_BANK_1,0.125
2022-09-01,FIN_BANK_1,0.1875
2022-09-02,FIN_BANK_1,0.125
2022-09-05,FIN_BANK_1,0.125
2022-09-06,FIN_BANK_1,0.375
2022-09-07,FIN_BANK_1,0.0625
2022-09-08,FIN_BANK_1,0.25
2022-09-09,FIN_BANK_1,-0.125
2022-09-12,FIN_BANK_1,0.1875
2022-09-13,FIN_BANK_1,-0.125
2022-09-14,FIN_BANK_1,-0.125
2022-09-15,FIN_BANK_1,-0.0625
2022-09-16,FIN_BANK_1,-0.0625
2022-09-19,FIN_BANK_1,-0.0625
2022-09-20,FIN_BANK_1,-0.125
2022-09-21,FIN_BANK_1,-0.25
2022-09-22,FIN_BANK_1,-0.375
2022-09-23,FIN_BANK_1,-0.125
2022-09-26,FIN_BANK_1,-0.125
2022-09-27,FIN_BANK_1,-0.375
2022-09-28,FIN_BANK_1,-0.375
2022-09-29,FIN_BANK_1,-0.25
2022-09-30,FIN_BANK_1,-0.375
2022-10-03,FIN_BANK_1,-0.3125
2022-10-04,FIN_BANK_1,-0.25
2022-10-05,FIN_BANK_1,-0.3125
2022-10-06,FIN_BANK_1,-0.375
2022-10-07,FIN_BANK_1,-0.25
2022-10-10,FIN_BANK_1,-0.25
2022-10-11,FIN_BANK_1,-0.25
2022-10-12,FIN_BANK_1,-0.25
2022-10-13,FIN_BANK_1,-0.375
2022-10-14,FIN_BANK_1,-0.375
2022-10-17,FIN_BANK_1,-0.25
2022-10-18,FIN_BANK_1,0.0
2022-10-19,FIN_BANK_1,-0.25
2022-10-20,FIN_BANK_1,0.25
2022-10-21,FIN_BANK_1,0.25
2022-10-24,FIN_BANK_1,-0.375
2022-10-25,FIN_BANK_1,-0.25
2022-10-26,FIN_BANK_1,-0.375
2022-10-27,FIN_BANK_1,-0.375
2022-10-28,FIN_BANK_1,-0.25
2022-10-31,FIN_BANK_1,-0.375
2022-11-01,FIN_BANK_1,-0.375
2022-11-02,FIN_BANK_1,-0.25
2022-11-03,FIN_BANK_1,-0.375
2022-11-04,FIN_BANK_1,-0.375
2022-11-07,FIN_BANK_1,-0.25
2022-11-08,FIN_BANK_1,-0.375
2022-11-09,FIN_BANK_1,-0.25
2022-11-10,FIN_BANK_1,-0.125
2022-11-11,FIN_BANK_1,-0.125
2022-11-14,FIN_BANK_1,-0.375
2022-11-15,FIN_BANK_1,-0.375
2022-11-16,FIN_BANK_1,-0.25
2022-11-17,FIN_BANK_1,0.0
2022-11-18,FIN_BANK_1,0.125
2022-11-21,FIN_BANK_1,0.125
2022-11-22,FIN_BANK_1,0.25
2022-11-23,FIN_BANK_1,0.4375
2022-11-24,FIN_BANK_1,0.5
2022-11-25,FIN_BANK_1,0.5
2022-11-28,FIN_BANK_1,0.5
2022-11-29,FIN_BANK_1,0.5
2022-11-30,FIN_BANK_1,0.375
2022-12-01,FIN_BANK_1,0.375
2022-12-02,FIN_BANK_1,0.0
2022-12-05,FIN_BANK_1,0.0
2022-12-06,FIN_BANK_1,0.0
2022-12-07,FIN_BANK_1,0.125
2022-12-08,FIN_BANK_1,0.125
2022-12-09,FIN_BANK_1,0.125
2022-12-12,FIN_BANK_1,0.125
2022-12-13,FIN_BANK_1,0.25
2022-12-14,FIN_BANK_1,0.375
2022-12-15,FIN_BANK_1,0.375
2022-12-16,FIN_BANK_1,0.5
2022-12-19,FIN_BANK_1,0.5
2022-12-20,FIN_BANK_1,0.5
2022-12-21,FIN_BANK_1,0.5
2022-12-22,FIN_BANK_1,0.375
2022-12-23,FIN_BANK_1,0.5
2022-12-26,FIN_BANK_1,0.25
2022-12-27,FIN_BANK_1,0.125
2022-12-28,FIN_BANK_1,0.25
2022-12-29,FIN_BANK_1,0.25
2022-12-30,FIN_BANK_1,0.25
2023-01-02,FIN_BANK_1,0.25
2023-01-03,FIN_BANK_1,0.125
2023-01-04,FIN_BANK_1,0.0
2023-01-05,FIN_BANK_1,0.0
2023-01-06,FIN_BANK_1,0.0
2023-01-09,FIN_BANK_1,0.125
2023-01-10,FIN_BANK_1,-0.125
2023-01-11,FIN_BANK_1,-0.125
2023-01-12,FIN_BANK_1,-0.125
2023-01-13,FIN_BANK_1,0.125
2023-01-16,FIN_BANK_1,0.5
2023-01-17,FIN_BANK_1,0.5
2023-01-18,FIN_BANK_1,0.5
2023-01-19,FIN_BANK_1,0.5
2023-01-20,FIN_BANK_1,0.125
2023-01-23,FIN_BANK_1,-0.125
2023-01-24,FIN_BANK_1,-0.1875
2023-01-25,FIN_BANK_1,-0.25
2023-01-26,FIN_BANK_1,-0.25
2023-01-27,FIN_BANK_1,-0.125
2023-01-30,FIN_BANK_1,0.125
2023-01-31,FIN_BANK_1,0.5
2023-02-01,FIN_BANK_1,-0.125
2023-02-02,FIN_BANK_1,-0.25
2023-02-03,FIN_BANK_1,0.0
2023-02-06,FIN_BANK_1,0.0
2023-02-07,FIN_BANK_1,0.125
2023-02-08,FIN_BANK_1,-0.125
2023-02-09,FIN_BANK_1,-0.0625
2023-02-10,FIN_BANK_1,0.0625
2023-02-13,FIN_BANK_1,0.1875
2023-02-14,FIN_BANK_1,0.1875
2023-02-15,FIN_BANK_1,0.0625
2023-02-16,FIN_BANK_1,-0.0625
2023-02-17,FIN_BANK_1,-0.0625
2023-02-20,FIN_BANK_1,-0.0625
2023-02-21,FIN_BANK_1,0.0625
2023-02-22,FIN_BANK_1,0.25
2023-02-23,FIN_BANK_1,-0.125
2023-02-24,FIN_BANK_1,0.125
2023-02-27,FIN_BANK_1,0.0
2023-02-28,FIN_BANK_1,-0.25
2023-03-01,FIN_BANK_1,-0.25
2023-03-02,FIN_BANK_1,-0.25
2023-03-03,FIN_BANK_1,-0.25
2023-03-06,FIN_BANK_1,-0.25
2023-03-07,FIN_BANK_1,-0.25
2023-03-08,FIN_BANK_1,-0.25
2023-03-09,FIN_BANK_1,-0.25
2023-03-10,FIN_BANK_1,-0.25
2023-03-13,FIN_BANK_1,-0.25
2023-03-14,FIN_BANK_1,-0.375
2023-03-15,FIN_BANK_1,-0.125
2023-03-16,FIN_BANK_1,-0.25
2023-03-17,FIN_BANK_1,-0.25
2023-03-20,FIN_BANK_1,-0.25
2023-03-21,FIN_BANK_1,-0.125
2023-03-22,FIN_BANK_1,-0.1875
2023-03-23,FIN_BANK_1,0.0
2023-03-24,FIN_BANK_1,-0.25
2023-03-27,FIN_BANK_1,-0.1875
2023-03-28,FIN_BANK_1,-0.125
2023-03-29,FIN_BANK_1,0.125
2023-03-30,FIN_BANK_1,0.125
2023-03-31,FIN_BANK_1,0.125
2023-04-03,FIN_BANK_1,0.25
2023-04-04,FIN_BANK_1,0.375
2023-04-05,FIN_BANK_1,0.375
2023-04-06,FIN_BANK_1,0.125
2023-04-07,FIN_BANK_1,0.375
2023-04-10,FIN_BANK_1,0.0
2023-04-11,FIN_BANK_1,0.0625
2023-04-12,FIN_BANK_1,0.0
2023-04-13,FIN_BANK_1,0.0
2023-04-14,FIN_BANK_1,0.0
2023-04-17,FIN_BANK_1,-0.25
2023-04-18,FIN_BANK_1,-0.0625
2023-04-19,FIN_BANK_1,0.0
2023-04-20,FIN_BANK_1,0.0
2023-04-21,FIN_BANK_1,-0.0625
2023-04-24,FIN_BANK_1,0.0625
2023-04-25,FIN_BANK_1,0.0
2023-04-26,FIN_BANK_1,-0.125
2023-04-27,FIN_BANK_1,0.0
2023-04-28,FIN_BANK_1,-0.125
2023-05-01,FIN_BANK_1,0.125
2023-05-02,FIN_BANK_1,-0.125
2023-05-03,FIN_BANK_1,0.125
2023-05-04,FIN_BANK_1,-0.125
2023-05-05,FIN_BANK_1,-0.125
2023-05-08,FIN_BANK_1,-0.125
2023-05-09,FIN_BANK_1,-0.125
2023-05-10,FIN_BANK_1,-0.125
2023-05-11,FIN_BANK_1,0.0
2023-05-12,FIN_BANK_1,-0.0625
2023-05-15,FIN_BANK_1,0.0
2023-05-16,FIN_BANK_1,-0.125
2023-05-17,FIN_BANK_1,-0.125
2023-05-18,FIN_BANK_1,0.0
2023-05-19,FIN_BANK_1,0.0
2023-05-22,FIN_BANK_1,-0.1875
2023-05-23,FIN_BANK_1,-0.25
2023-05-24,FIN_BANK_1,-0.25
2023-05-25,FIN_BANK_1,-0.25
2023-05-26,FIN_BANK_1,-0.25
2023-05-29,FIN_BANK_1,-0.25
2023-05-30,FIN_BANK_1,-0.25
2023-05-31,FIN_BANK_1,-0.25
2023-06-01,FIN_BANK_1,0.375
2023-06-02,FIN_BANK_1,-0.25
2023-06-05,FIN_BANK_1,0.5
2023-06-06,FIN_BANK_1,0.5
2023-06-07,FIN_BANK_1,0.5
2023-06-08,FIN_BANK_1,0.5
2023-06-09,FIN_BANK_1,0.5
2023-06-12,FIN_BANK_1,0.5
2023-06-13,FIN_BANK_1,0.5
2023-06-14,FIN_BANK_1,0.5
2023-06-15,FIN_BANK_1,0.5
2023-06-16,FIN_BANK_1,0.375
2023-06-19,FIN_BANK_1,0.375
2023-06-20,FIN_BANK_1,0.5
2023-06-21,FIN_BANK_1,0.375
2023-06-22,FIN_BANK_1,0.375
2023-06-23,FIN_BANK_1,0.5
2023-06-26,FIN_BANK_1,0.375
2023-06-27,FIN_BANK_1,0.375
2023-06-28,FIN_BANK_1,0.375
2023-06-29,FIN_BANK_1,0.375
2023-06-30,FIN_BANK_1,0.375
2023-07-03,FIN_BANK_1,0.25
2023-07-04,FIN_BANK_1,0.375
2023-07-05,FIN_BANK_1,0.375
2023-07-06,FIN_BANK_1,0.5
2023-07-07,FIN_BANK_1,0.5
2023-07-10,FIN_BANK_1,0.5
2023-07-11,FIN_BANK_1,0.5
2023-07-12,FIN_BANK_1,0.375
2023-07-13,FIN_BANK_1,0.5
2023-07-14,FIN_BANK_1,0.5
2023-07-17,FIN_BANK_1,0.375
2023-07-18,FIN_BANK_1,0.5
2023-07-19,FIN_BANK_1,0.375
2023-07-20,FIN_BANK_1,0.375
2023-07-21,FIN_BANK_1,0.375
2023-07-24,FIN_BANK_1,0.25
2023-07-25,FIN_BANK_1,0.25
2023-07-26,FIN_BANK_1,0.125
2023-07-27,FIN_BANK_1,0.125
2023-07-28,FIN_BANK_1,0.25
2023-07-31,FIN_BANK_1,0.125
2023-08-01,FIN_BANK_1,0.125
2023-08-02,FIN_BANK_1,0.125
2023-08-03,FIN_BANK_1,0.125
2023-08-04,FIN_BANK_1,-0.25
2023-08-07,FIN_BANK_1,-0.25
2023-08-08,FIN_BANK_1,-0.25
2023-08-09,FIN_BANK_1,0.125
2023-08-10,FIN_BANK_1,-0.125
2023-08-11,FIN_BANK_1,-0.125
2023-08-14,FIN_BANK_1,-0.125
2023-08-15,FIN_BANK_1,-0.0625
2023-08-16,FIN_BANK_1,0.375
2023-08-17,FIN_BANK_1,-0.25
2023-08-18,FIN_BANK_1,0.125
2023-08-21,FIN_BANK_1,0.25
2023-08-22,FIN_BANK_1,0.25
2023-08-23,FIN_BANK_1,0.25
2023-08-24,FIN_BANK_1,0.25
2023-08-25,FIN_BANK_1,0.375
2023-08-28,FIN_BANK_1,0.25
2023-08-29,FIN_BANK_1,0.5
2023-08-30,FIN_BANK_1,0.25
2023-08-31,FIN_BANK_1,0.375
2023-09-01,FIN_BANK_1,0.5
2023-09-04,FIN_BANK_1,0.5
2023-09-05,FIN_BANK_1,0.5
2023-09-06,FIN_BANK_1,0.5
2023-09-07,FIN_BANK_1,0.5
2023-09-08,FIN_BANK_1,0.5
2023-09-11,FIN_BANK_1,0.375
2023-09-12,FIN_BANK_1,0.375
2023-09-13,FIN_BANK_1,-0.125
2023-09-14,FIN_BANK_1,0.125
2023-09-15,FIN_BANK_1,0.0
2023-09-18,FIN_BANK_1,0.25
2023-09-19,FIN_BANK_1,0.125
2023-09-20,FIN_BANK_1,0.125
2023-09-21,FIN_BANK_1,0.1875
2023-09-22,FIN_BANK_1,0.125
2023-09-25,FIN_BANK_1,0.125
2023-09-26,FIN_BANK_1,0.125
2023-09-27,FIN_BANK_1,0.0
2023-09-28,FIN_BANK_1,0.0
2023-09-29,FIN_BANK_1,0.25
2023-10-02,FIN_BANK_1,0.125
2023-10-03,FIN_BANK_1,0.0
2023-10-04,FIN_BANK_1,0.0
2023-10-05,FIN_BANK_1,0.125
2023-10-06,FIN_BANK_1,0.0
2023-10-09,FIN_BANK_1,0.125
2023-10-10,FIN_BANK_1,0.0
2023-10-11,FIN_BANK_1,-0.125
2023-10-12,FIN_BANK_1,-0.125
2023-10-13,FIN_BANK_1,-0.25
2023-10-16,FIN_BANK_1,-0.125
2023-10-17,FIN_BANK_1,0.0625
2023-10-18,FIN_BANK_1,0.0
2023-10-19,FIN_BANK_1,-0.0625
2023-10-20,FIN_BANK_1,-0.1875
2023-10-23,FIN_BANK_1,-0.0625
2023-10-24,FIN_BANK_1,0.0625
2023-10-25,FIN_BANK_1,-0.1875
2023-10-26,FIN_BANK_1,-0.0625
2023-10-27,FIN_BANK_1,-0.0625
2023-10-30,FIN_BANK_1,-0.125
2023-10-31,FIN_BANK_1,0.0
2023-11-01,FIN_BANK_1,-0.25
2023-11-02,FIN_BANK_1,0.0
2023-11-03,FIN_BANK_1,0.125
2023-11-06,FIN_BANK_1,0.125
2023-11-07,FIN_BANK_1,0.125
2023-11-08,FIN_BANK_1,0.125
2023-11-09,FIN_BANK_1,0.125
2023-11-10,FIN_BANK_1,0.25
2023-11-13,FIN_BANK_1,0.125
2023-11-14,FIN_BANK_1,0.25
2023-11-15,FIN_BANK_1,0.25
2023-11-16,FIN_BANK_1,0.125
2023-11-17,FIN_BANK_1,0.125
2023-11-20,FIN_BANK_1,0.125
2023-11-21,FIN_BANK_1,0.125
2023-11-22,FIN_BANK_1,0.125
2023-11-23,FIN_BANK_1,0.125
2023-11-24,FIN_BANK_1,0.125
2023-11-27,FIN_BANK_1,0.125
2023-11-28,FIN_BANK_1,0.125
2023-11-29,FIN_BANK_1,0.0
2023-11-30,FIN_BANK_1,0.125
2023-12-01,FIN_BANK_1,0.1875
2023-12-04,FIN_BANK_1,0.0625
2023-12-05,FIN_BANK_1,0.125
2023-12-06,FIN_BANK_1,0.25
2023-12-07,FIN_BANK_1,0.125
2023-12-08,FIN_BANK_1,0.125
2023-12-11,FIN_BANK_1,0.1875
2023-12-12,FIN_BANK_1,0.25
2023-12-13,FIN_BANK_1,0.0
2023-12-14,FIN_BANK_1,0.125
2023-12-15,FIN_BANK_1,-0.125
2023-12-18,FIN_BANK_1,-0.125
2023-12-19,FIN_BANK_1,0.0
2023-12-20,FIN_BANK_1,-0.125
2023-12-21,FIN_BANK_1,-0.125
2023-12-22,FIN_BANK_1,-0.125
2023-12-25,FIN_BANK_1,-0.125
2023-12-26,FIN_BANK_1,-0.125
2023-12-27,FIN_BANK_1,0.0625
2023-12-28,FIN_BANK_1,-0.0625
2023-12-29,FIN_BANK_1,0.0
2024-01-01,FIN_BANK_1,0.0
2024-01-02,FIN_BANK_1,0.0
2024-01-03,FIN_BANK_1,0.0
2024-01-04,FIN_BANK_1,0.0
2024-01-05,FIN_BANK_1,0.0
2024-01-08,FIN_BANK_1,0.25
2024-01-09,FIN_BANK_1,0.0
2024-01-10,FIN_BANK_1,0.0
2024-01-11,FIN_BANK_1,0.0
2024-01-12,FIN_BANK_1,0.0
2024-01-15,FIN_BANK_1,0.0
2024-01-16,FIN_BANK_1,0.0
2024-01-17,FIN_BANK_1,0.0
2024-01-18,FIN_BANK_1,-0.125
2024-01-19,FIN_BANK_1,0.125
2024-01-22,FIN_BANK_1,0.125
2024-01-23,FIN_BANK_1,0.125
2024-01-24,FIN_BANK_1,0.125
2024-01-25,FIN_BANK_1,0.125
2024-01-26,FIN_BANK_1,0.5
2024-01-29,FIN_BANK_1,0.5
2024-01-30,FIN_BANK_1,0.5
2024-01-31,FIN_BANK_1,0.5
2024-02-01,FIN_BANK_1,0.375
2024-02-02,FIN_BANK_1,0.375
2024-02-05,FIN_BANK_1,0.5
2024-02-06,FIN_BANK_1,0.375
2024-02-07,FIN_BANK_1,0.5
2024-02-08,FIN_BANK_1,0.5
2024-02-09,FIN_BANK_1,0.375
2024-02-12,FIN_BANK_1,0.375
2024-02-13,FIN_BANK_1,0.375
2024-02-14,FIN_BANK_1,0.5
2024-02-15,FIN_BANK_1,0.375
2024-02-16,FIN_BANK_1,0.25
2024-02-19,FIN_BANK_1,0.375
2024-02-20,FIN_BANK_1,0.5
2024-02-21,FIN_BANK_1,0.375
2024-02-22,FIN_BANK_1,0.375
2024-02-23,FIN_BANK_1,0.375
2024-02-26,FIN_BANK_1,0.375
2024-02-27,FIN_BANK_1,0.5
2024-02-28,FIN_BANK_1,0.5
2024-02-29,FIN_BANK_1,0.5
2024-03-01,FIN_BANK_1,0.375
2024-03-04,FIN_BANK_1,0.375
2024-03-05,FIN_BANK_1,0.5
2024-03-06,FIN_BANK_1,0.5
2024-03-07,FIN_BANK_1,0.5
2024-03-08,FIN_BANK_1,0.375
2024-03-11,FIN_BANK_1,0.375
2024-03-12,FIN_BANK_1,0.5
2024-03-13,FIN_BANK_1,0.5
2024-03-14,FIN_BANK_1,0.5
2024-03-15,FIN_BANK_1,0.5
2024-03-18,FIN_BANK_1,0.5
2024-03-19,FIN_BANK_1,0.5
2024-03-20,FIN_BANK_1,0.5
2024-03-21,FIN_BANK_1,0.5
2024-03-22,FIN_BANK_1,0.375
2024-03-25,FIN_BANK_1,0.375
2024-03-26,FIN_BANK_1,0.375
2024-03-27,FIN_BANK_1,0.375
2024-03-28,FIN_BANK_1,0.375
2024-03-29,FIN_BANK_1,0.375
2024-04-01,FIN_BANK_1,0.375
2024-04-02,FIN_BANK_1,0.375
2024-04-03,FIN_BANK_1,0.375
2024-04-04,FIN_BANK_1,0.5
2024-04-05,FIN_BANK_1,0.375
2024-04-08,FIN_BANK_1,0.5
2024-04-09,FIN_BANK_1,0.375
2024-04-10,FIN_BANK_1,0.375
2024-04-11,FIN_BANK_1,0.375
2024-04-12,FIN_BANK_1,0.375
2024-04-15,FIN_BANK_1,0.375
2024-04-16,FIN_BANK_1,0.375
2024-04-17,FIN_BANK_1,0.3125
2024-04-18,FIN_BANK_1,0.5
2024-04-19,FIN_BANK_1,0.5
2024-04-22,FIN_BANK_1,0.5
2024-04-23,FIN_BANK_1,0.375
2024-04-24,FIN_BANK_1,0.375
2024-04-25,FIN_BANK_1,0.25
2024-04-26,FIN_BANK_1,0.0
2024-04-29,FIN_BANK_1,0.0
2024-04-30,FIN_BANK_1,0.0
2024-05-01,FIN_BANK_1,0.0
2024-05-02,FIN_BANK_1,0.1875
2024-05-03,FIN_BANK_1,0.125
2024-05-06,FIN_BANK_1,0.0625
2024-05-07,FIN_BANK_1,0.25
2024-05-08,FIN_BANK_1,0.0625
2024-05-09,FIN_BANK_1,-0.25
2024-05-10,FIN_BANK_1,-0.125
2024-05-13,FIN_BANK_1,0.5
2024-05-14,FIN_BANK_1,0.5
2024-05-15,FIN_BANK_1,-0.125
2024-05-16,FIN_BANK_1,-0.125
2024-05-17,FIN_BANK_1,0.125
2024-05-20,FIN_BANK_1,0.125
2024-05-21,FIN_BANK_1,0.0
2024-05-22,FIN_BANK_1,-0.125
2024-05-23,FIN_BANK_1,0.25
2024-05-24,FIN_BANK_1,0.125
2024-05-27,FIN_BANK_1,0.0
2024-05-28,FIN_BANK_1,0.0
2024-05-29,FIN_BANK_1,0.125
2024-05-30,FIN_BANK_1,0.125
2024-05-31,FIN_BANK_1,0.0
2024-06-03,FIN_BANK_1,0.0
2024-06-04,FIN_BANK_1,0.125
2024-06-05,FIN_BANK_1,0.0
2024-06-06,FIN_BANK_1,0.25
2024-06-07,FIN_BANK_1,0.0
2024-06-10,FIN_BANK_1,0.0
2024-06-11,FIN_BANK_1,0.0
2024-06-12,FIN_BANK_1,-0.0625
2024-06-13,FIN_BANK_1,0.0
2024-06-14,FIN_BANK_1,-0.25
2024-06-17,FIN_BANK_1,-0.1875
2024-06-18,FIN_BANK_1,-0.1875
2024-06-19,FIN_BANK_1,-0.375
2024-06-20,FIN_BANK_1,0.5
2024-06-21,FIN_BANK_1,0.125
2024-06-24,FIN_BANK_1,-0.1875
2024-06-25,FIN_BANK_1,-0.1875
2024-06-26,FIN_BANK_1,-0.25
2024-06-27,FIN_BANK_1,-0.25
2024-06-28,FIN_BANK_1,-0.125
2024-07-01,FIN_BANK_1,-0.375
2024-07-02,FIN_BANK_1,-0.375
2024-07-03,FIN_BANK_1,-0.125
2024-07-04,FIN_BANK_1,-0.375
2024-07-05,FIN_BANK_1,-0.375
2024-07-08,FIN_BANK_1,-0.375
2024-07-09,FIN_BANK_1,-0.375
2024-07-10,FIN_BANK_1,-0.375
2024-07-11,FIN_BANK_1,-0.375
2024-07-12,FIN_BANK_1,-0.375
2024-07-15,FIN_BANK_1,-0.375
2024-07-16,FIN_BANK_1,-0.375
2024-07-17,FIN_BANK_1,-0.375
2024-07-18,FIN_BANK_1,-0.25
2024-07-19,FIN_BANK_1,-0.375
2024-07-22,FIN_BANK_1,0.125
2024-07-23,FIN_BANK_1,0.375
2024-07-24,FIN_BANK_1,0.125
2024-07-25,FIN_BANK_1,-0.25
2024-07-26,FIN_BANK_1,-0.25
2024-07-29,FIN_BANK_1,-0.125
2024-07-30,FIN_BANK_1,0.0
2024-07-31,FIN_BANK_1,0.0
2024-08-01,FIN_BANK_1,-0.125
2024-08-02,FIN_BANK_1,-0.125
2024-08-05,FIN_BANK_1,-0.25
2024-08-06,FIN_BANK_1,0.25
2024-08-07,FIN_BANK_1,-0.375
2024-08-08,FIN_BANK_1,-0.25
2024-08-09,FIN_BANK_1,0.125
2024-08-12,FIN_BANK_1,0.125
2024-08-13,FIN_BANK_1,0.125
2024-08-14,FIN_BANK_1,0.25
2024-08-15,FIN_BANK_1,0.125
2024-08-16,FIN_BANK_1,0.125
2024-08-19,FIN_BANK_1,0.125
2024-08-20,FIN_BANK_1,0.125
2024-08-21,FIN_BANK_1,0.125
2024-08-22,FIN_BANK_1,-0.25
2024-08-23,FIN_BANK_1,-0.25
2024-08-26,FIN_BANK_1,-0.25
2024-08-27,FIN_BANK_1,-0.375
2024-08-28,FIN_BANK_1,-0.125
2024-08-29,FIN_BANK_1,-0.1875
2024-08-30,FIN_BANK_1,0.0
2024-09-02,FIN_BANK_1,-0.125
2024-09-03,FIN_BANK_1,-0.25
2024-09-04,FIN_BANK_1,0.0
2024-09-05,FIN_BANK_1,-0.125
