date,ticker,sector,maturity_tenor,coupon,risk_free_rate,spread,yield,price
2018-04-13,TMT_CORP_2,Technology,5Y,3.5,0.026699999999999998,0.01825,0.04494977459527476,95.6315
2018-04-16,CNS_RET_1,Consumer,5Y,7.0,0.0269,0.04122,0.06812044699098632,100.7745
2018-04-16,CNS_STAP_1,Consumer,5Y,3.0,0.0269,0.005559,0.03245947743318135,98.8815
2018-04-16,FIN_BANK_1,Financials,5Y,3.5,0.0269,0.013329,0.040228876537009434,97.6737
2018-04-16,FIN_INS_1,Financials,5Y,3.5,0.0269,0.011393,0.03829290030972597,98.527
2018-04-16,IND_AUTO_1,Industrial,5Y,4.0,0.0269,0.016432,0.043332380688559005,98.5303
2018-04-16,IND_ENGY_1,Energy,5Y,4.5,0.0269,0.017477,0.04437713094085,100.2739
2018-04-16,TMT_CORP_1,Technology,5Y,3.5,0.0269,0.009618,0.036517758395340064,99.3177
2018-04-16,TMT_CORP_2,Technology,5Y,3.5,0.0269,0.018144,0.045043992254181014,95.5913
2018-04-17,CNS_RET_1,Consumer,5Y,7.0,0.0268,0.040377,0.06717746612419594,101.1661
2018-04-17,CNS_STAP_1,Consumer,5Y,3.0,0.0268,0.005606,0.0324057036193262,98.9058
2018-04-17,FIN_BANK_1,Financials,5Y,3.5,0.0268,0.013556,0.04035634674973973,97.6178
2018-04-17,FIN_INS_1,Financials,5Y,3.5,0.0268,0.011701,0.03850119650177312,98.4347
2018-04-17,IND_AUTO_1,Industrial,5Y,4.0,0.0268,0.016413,0.043213021878516895,98.5824
2018-04-17,IND_ENGY_1,Energy,5Y,4.5,0.0268,0.017297,0.04409711339613526,100.3974
2018-04-17,TMT_CORP_1,Technology,5Y,3.5,0.0268,0.009444,0.03624422367161979,99.4402
2018-04-17,TMT_CORP_2,Technology,5Y,3.5,0.0268,0.018067,0.044867229262592526,95.6667
2018-04-18,CNS_RET_1,Consumer,5Y,7.0,0.0273,0.040069,0.06736926975925643,101.0863
2018-04-18,CNS_STAP_1,Consumer,5Y,3.0,0.0273,0.005784,0.03308351072298754,98.6002
2018-04-18,FIN_BANK_1,Financials,5Y,3.5,0.0273,0.013864,0.04116390861438819,97.2649
2018-04-18,FIN_INS_1,Financials,5Y,3.5,0.0273,0.01188,0.03918002560641785,98.1348
2018-04-18,IND_AUTO_1,Industrial,5Y,4.0,0.0273,0.016359,0.043658711382546345,98.3878
2018-04-18,IND_ENGY_1,Energy,5Y,4.5,0.0273,0.016209,0.04350868703240078,100.6574
2018-04-18,TMT_CORP_1,Technology,5Y,3.5,0.0273,0.009299,0.03659896292281004,99.2813
2018-04-18,TMT_CORP_2,Technology,5Y,3.5,0.0273,0.018407,0.04570740924497364,95.3087
2018-04-19,CNS_RET_1,Consumer,5Y,7.0,0.0277,0.039046,0.06674634453469869,101.3458
2018-04-19,CNS_STAP_1,Consumer,5Y,3.0,0.0277,0.005763,0.0334625335391339,98.4298
2018-04-19,FIN_BANK_1,Financials,5Y,3.5,0.0277,0.012643,0.040342542924330885,97.6239
2018-04-19,FIN_INS_1,Financials,5Y,3.5,0.0277,0.012159,0.039858544633530855,97.8362
2018-04-19,IND_AUTO_1,Industrial,5Y,4.0,0.0277,0.016528,0.04422833527069957,98.1398
2018-04-19,IND_ENGY_1,Energy,5Y,4.5,0.0277,0.017625,0.04532541154448133,99.8573
2018-04-19,TMT_CORP_1,Technology,5Y,3.5,0.0277,0.009132,0.03683163703947671,99.1773
2018-04-19,TMT_CORP_2,Technology,5Y,3.5,0.0277,0.019013,0.04671300864218117,94.8825
2018-04-20,CNS_RET_1,Consumer,5Y,7.0,0.027999999999999997,0.040044,0.06804351488917483,100.8064
2018-04-20,CNS_STAP_1,Consumer,5Y,3.0,0.027999999999999997,0.005713,0.03371348465897171,98.3172
2018-04-20,FIN_BANK_1,Financials,5Y,3.5,0.027999999999999997,0.011961,0.0399606514093958,97.7914
2018-04-20,FIN_INS_1,Financials,5Y,3.5,0.027999999999999997,0.012384,0.04038411277095335,97.6057
2018-04-20,IND_AUTO_1,Industrial,5Y,4.0,0.027999999999999997,0.016872,0.04487233213045656,97.8603
2018-04-20,IND_ENGY_1,Energy,5Y,4.5,0.027999999999999997,0.017061,0.04506083284423995,99.9733
2018-04-20,TMT_CORP_1,Technology,5Y,3.5,0.027999999999999997,0.008983,0.03698268871539026,99.1098
2018-04-20,TMT_CORP_2,Technology,5Y,3.5,0.027999999999999997,0.018352,0.04635214775365296,95.0352
2018-04-23,CNS_RET_1,Consumer,5Y,7.0,0.028300000000000002,0.038335,0.06663514439690969,101.3922
2018-04-23,CNS_STAP_1,Consumer,5Y,3.0,0.028300000000000002,0.005893,0.03419291520114508,98.1025
2018-04-23,FIN_BANK_1,Financials,5Y,3.5,0.028300000000000002,0.011796,0.04009569969809071,97.7321
2018-04-23,FIN_INS_1,Financials,5Y,3.5,0.028300000000000002,0.01259,0.040889872298371675,97.3845
2018-04-23,IND_AUTO_1,Industrial,5Y,4.0,0.028300000000000002,0.01609,0.04438965509724446,98.0697
2018-04-23,IND_ENGY_1,Energy,5Y,4.5,0.028300000000000002,0.015347,0.04364714826368171,100.5961
2018-04-23,TMT_CORP_1,Technology,5Y,3.5,0.028300000000000002,0.008814,0.03711428313881794,99.0511
2018-04-23,TMT_CORP_2,Technology,5Y,3.5,0.028300000000000002,0.017639,0.04593915088899802,95.2103
2018-04-24,CNS_RET_1,Consumer,5Y,7.0,0.028300000000000002,0.038454,0.06675354462127626,101.3428
2018-04-24,CNS_STAP_1,Consumer,5Y,3.0,0.028300000000000002,0.006135,0.03443549098330162,97.9941
2018-04-24,FIN_BANK_1,Financials,5Y,3.5,0.028300000000000002,0.012075,0.0403745752372274,97.6099
2018-04-24,FIN_INS_1,Financials,5Y,3.5,0.028300000000000002,0.013785,0.04208491119270724,96.8643
2018-04-24,IND_AUTO_1,Industrial,5Y,4.0,0.028300000000000002,0.017,0.0453003401167275,97.6751
2018-04-24,IND_ENGY_1,Energy,5Y,4.5,0.028300000000000002,0.016633,0.04493279119407962,100.0295
2018-04-24,TMT_CORP_1,Technology,5Y,3.5,0.028300000000000002,0.009107,0.03740742457861036,98.9204
2018-04-24,TMT_CORP_2,Technology,5Y,3.5,0.028300000000000002,0.01737,0.045670477457183986,95.3244
2018-04-25,CNS_RET_1,Consumer,5Y,7.0,0.028399999999999998,0.038614,0.067013636860177,101.2343
2018-04-25,CNS_STAP_1,Consumer,5Y,3.0,0.028399999999999998,0.006135,0.034534517966302754,97.9499
2018-04-25,FIN_BANK_1,Financials,5Y,3.5,0.028399999999999998,0.012308,0.04070833344302563,97.4638
2018-04-25,FIN_INS_1,Financials,5Y,3.5,0.028399999999999998,0.013744,0.042143529652625994,96.8389
2018-04-25,IND_AUTO_1,Industrial,5Y,4.0,0.028399999999999998,0.015833,0.04423282941919929,98.1378
2018-04-25,IND_ENGY_1,Energy,5Y,4.5,0.028399999999999998,0.016183,0.044582836927251915,100.1833
2018-04-25,TMT_CORP_1,Technology,5Y,3.5,0.028399999999999998,0.009457,0.037856568920985705,98.7206
2018-04-25,TMT_CORP_2,Technology,5Y,3.5,0.028399999999999998,0.017559,0.04595876443298963,95.202
2018-04-26,CNS_RET_1,Consumer,5Y,7.0,0.0282,0.036325,0.06452507391795545,102.2781
2018-04-26,CNS_STAP_1,Consumer,5Y,3.0,0.0282,0.006038,0.03423754423028731,98.0826
2018-04-26,FIN_BANK_1,Financials,5Y,3.5,0.0282,0.012531,0.040730558146465166,97.4541
2018-04-26,FIN_INS_1,Financials,5Y,3.5,0.0282,0.014149,0.04234903934187763,96.7498
2018-04-26,IND_AUTO_1,Industrial,5Y,4.0,0.0282,0.01541,0.043610038222176774,98.409
2018-04-26,IND_ENGY_1,Energy,5Y,4.5,0.0282,0.015636,0.043836488327996456,100.5124
2018-04-26,TMT_CORP_1,Technology,5Y,3.5,0.0282,0.009301,0.03750119430209157,98.8787
2018-04-26,TMT_CORP_2,Technology,5Y,3.5,0.0282,0.017713,0.045913477114248334,95.2212
2018-04-27,CNS_RET_1,Consumer,5Y,7.0,0.027999999999999997,0.035767,0.06376680701667647,102.599
2018-04-27,CNS_STAP_1,Consumer,5Y,3.0,0.027999999999999997,0.006139,0.034139065567662524,98.1266
2018-04-27,FIN_BANK_1,Financials,5Y,3.5,0.027999999999999997,0.012319,0.04031911273564534,97.6341
2018-04-27,FIN_INS_1,Financials,5Y,3.5,0.027999999999999997,0.01393,0.041929953157390065,96.9316
2018-04-27,IND_AUTO_1,Industrial,5Y,4.0,0.027999999999999997,0.015361,0.0433609319155247,98.5178
2018-04-27,IND_ENGY_1,Energy,5Y,4.5,0.027999999999999997,0.013998,0.041998079289403786,101.3289
2018-04-27,TMT_CORP_1,Technology,5Y,3.5,0.027999999999999997,0.009081,0.03708113347282299,99.0659
2018-04-27,TMT_CORP_2,Technology,5Y,3.5,0.027999999999999997,0.018084,0.046083803926124906,95.1489
2018-04-30,CNS_RET_1,Consumer,5Y,7.0,0.0279,0.036087,0.06398743671133997,102.5055
2018-04-30,CNS_STAP_1,Consumer,5Y,3.0,0.0279,0.006105,0.034004854594557564,98.1867
2018-04-30,FIN_BANK_1,Financials,5Y,3.5,0.0279,0.012138,0.0400382972799712,97.7573
2018-04-30,FIN_INS_1,Financials,5Y,3.5,0.0279,0.014269,0.042169367599481145,96.8277
2018-04-30,IND_AUTO_1,Industrial,5Y,4.0,0.0279,0.015631,0.04353116425216971,98.4435
2018-04-30,IND_ENGY_1,Energy,5Y,4.5,0.0279,0.015678,0.04357804110062222,100.6267
2018-04-30,TMT_CORP_1,Technology,5Y,3.5,0.0279,0.009191,0.03709133860332747,99.0613
2018-04-30,TMT_CORP_2,Technology,5Y,3.5,0.0279,0.017594,0.04549414776343795,95.3994
2018-05-01,CNS_RET_1,Consumer,5Y,7.0,0.0282,0.036625,0.0648254255989831,102.1514
2018-05-01,CNS_STAP_1,Consumer,5Y,3.0,0.0282,0.006179,0.034378690255246,98.0195
2018-05-01,FIN_BANK_1,Financials,5Y,3.5,0.0282,0.011758,0.03995770267105468,97.7927
2018-05-01,FIN_INS_1,Financials,5Y,3.5,0.0282,0.014671,0.04287097580546187,96.5241
2018-05-01,IND_AUTO_1,Industrial,5Y,4.0,0.0282,0.016633,0.04483345975872517,97.8771
2018-05-01,IND_ENGY_1,Energy,5Y,4.5,0.0282,0.014489,0.042689189994436855,101.021
2018-05-01,TMT_CORP_1,Technology,5Y,3.5,0.0282,0.009043,0.03724273640710362,98.9938
2018-05-01,TMT_CORP_2,Technology,5Y,3.5,0.0282,0.016685,0.04488542917026547,95.6589
2018-05-02,CNS_RET_1,Consumer,5Y,7.0,0.027999999999999997,0.036365,0.06436479766008965,102.3458
2018-05-02,CNS_STAP_1,Consumer,5Y,3.0,0.027999999999999997,0.006143,0.03414318819964812,98.1248
2018-05-02,FIN_BANK_1,Financials,5Y,3.5,0.027999999999999997,0.012136,0.04013581585289225,97.7145
2018-05-02,FIN_INS_1,Financials,5Y,3.5,0.027999999999999997,0.014815,0.042815095459762496,96.5482
2018-05-02,IND_AUTO_1,Industrial,5Y,4.0,0.027999999999999997,0.015468,0.04346826893238616,98.4709
2018-05-02,IND_ENGY_1,Energy,5Y,4.5,0.027999999999999997,0.014578,0.0425777872131796,101.0706
2018-05-02,TMT_CORP_1,Technology,5Y,3.5,0.027999999999999997,0.009194,0.03719394454863211,99.0155
2018-05-02,TMT_CORP_2,Technology,5Y,3.5,0.027999999999999997,0.016982,0.04498183859408046,95.6178
2018-05-03,CNS_RET_1,Consumer,5Y,7.0,0.0278,0.037215,0.06501488870653345,102.0716
2018-05-03,CNS_STAP_1,Consumer,5Y,3.0,0.0278,0.006338,0.034137962615806434,98.1271
2018-05-03,FIN_BANK_1,Financials,5Y,3.5,0.0278,0.011658,0.03945841148950406,98.0122
2018-05-03,FIN_INS_1,Financials,5Y,3.5,0.0278,0.015533,0.04333315727474062,96.3247
2018-05-03,IND_AUTO_1,Industrial,5Y,4.0,0.0278,0.015158,0.04295849824476394,98.6938
2018-05-03,IND_ENGY_1,Energy,5Y,4.5,0.0278,0.015473,0.0432732187511453,100.7617
2018-05-03,TMT_CORP_1,Technology,5Y,3.5,0.0278,0.009236,0.03703560059333781,99.0862
2018-05-03,TMT_CORP_2,Technology,5Y,3.5,0.0278,0.016639,0.044439156025065714,95.8497
2018-05-04,CNS_RET_1,Consumer,5Y,7.0,0.0278,0.037073,0.06487276854755877,102.1314
2018-05-04,CNS_STAP_1,Consumer,5Y,3.0,0.0278,0.006244,0.034044470735790595,98.1689
2018-05-04,FIN_BANK_1,Financials,5Y,3.5,0.0278,0.012079,0.0398789513350148,97.8272
2018-05-04,FIN_INS_1,Financials,5Y,3.5,0.0278,0.015118,0.04291809766579744,96.5037
2018-05-04,IND_AUTO_1,Industrial,5Y,4.0,0.0278,0.01383,0.04162999488138925,99.2777
2018-05-04,IND_ENGY_1,Energy,5Y,4.5,0.0278,0.015902,0.04370194754699562,100.5719
2018-05-04,TMT_CORP_1,Technology,5Y,3.5,0.0278,0.008844,0.03664386262232792,99.2612
2018-05-04,TMT_CORP_2,Technology,5Y,3.5,0.0278,0.015849,0.04364862529916781,96.1889
2018-05-07,CNS_RET_1,Consumer,5Y,7.0,0.0278,0.037086,0.06488585696394335,102.1259
2018-05-07,CNS_STAP_1,Consumer,5Y,3.0,0.0278,0.006301,0.03410113129480771,98.1436
2018-05-07,FIN_BANK_1,Financials,5Y,3.5,0.0278,0.012171,0.03997085486241923,97.7869
2018-05-07,FIN_INS_1,Financials,5Y,3.5,0.0278,0.014882,0.04268224055126268,96.6056
2018-05-07,IND_AUTO_1,Industrial,5Y,4.0,0.0278,0.013866,0.04166646249192298,99.2616
2018-05-07,IND_ENGY_1,Energy,5Y,4.5,0.0278,0.015874,0.043674462226708496,100.5841
2018-05-07,TMT_CORP_1,Technology,5Y,3.5,0.0278,0.009227,0.03702709995852833,99.09
2018-05-07,TMT_CORP_2,Technology,5Y,3.5,0.0278,0.015881,0.04368054575753848,96.1752
2018-05-08,CNS_RET_1,Consumer,5Y,7.0,0.0281,0.037399,0.06549877243209695,101.8681
2018-05-08,CNS_STAP_1,Consumer,5Y,3.0,0.0281,0.006235,0.03433478077210625,98.0391
2018-05-08,FIN_BANK_1,Financials,5Y,3.5,0.0281,0.012134,0.040234215830642066,97.6714
2018-05-08,FIN_INS_1,Financials,5Y,3.5,0.0281,0.014957,0.04305721834509423,96.4437
2018-05-08,IND_AUTO_1,Industrial,5Y,4.0,0.0281,0.014054,0.04215400998994369,99.0468
2018-05-08,IND_ENGY_1,Energy,5Y,4.5,0.0281,0.014296,0.04239550908948005,101.1517
2018-05-08,TMT_CORP_1,Technology,5Y,3.5,0.0281,0.00967,0.037769879708835635,98.7591
2018-05-08,TMT_CORP_2,Technology,5Y,3.5,0.0281,0.016157,0.04425723950188777,95.9277
2018-05-09,CNS_RET_1,Consumer,5Y,7.0,0.028399999999999998,0.038562,0.06696192271683317,101.2559
2018-05-09,CNS_STAP_1,Consumer,5Y,3.0,0.028399999999999998,0.006196,0.034595587600138575,97.9227
2018-05-09,FIN_BANK_1,Financials,5Y,3.5,0.028399999999999998,0.01179,0.04018976232766807,97.6908
2018-05-09,FIN_INS_1,Financials,5Y,3.5,0.028399999999999998,0.015326,0.043726200810999344,96.1556
2018-05-09,IND_AUTO_1,Industrial,5Y,4.0,0.028399999999999998,0.015072,0.04347177580438492,98.4694
2018-05-09,IND_ENGY_1,Energy,5Y,4.5,0.028399999999999998,0.013564,0.04196437354822394,101.344
2018-05-09,TMT_CORP_1,Technology,5Y,3.5,0.028399999999999998,0.009502,0.03790221845896349,98.7003
2018-05-09,TMT_CORP_2,Technology,5Y,3.5,0.028399999999999998,0.016086,0.04448636076904301,95.8295
2018-05-10,CNS_RET_1,Consumer,5Y,7.0,0.028300000000000002,0.037704,0.06600353074756922,101.6563
2018-05-10,CNS_STAP_1,Consumer,5Y,3.0,0.028300000000000002,0.006141,0.03444056890225633,97.9919
2018-05-10,FIN_BANK_1,Financials,5Y,3.5,0.028300000000000002,0.011097,0.03939723150826671,98.0391
2018-05-10,FIN_INS_1,Financials,5Y,3.5,0.028300000000000002,0.015382,0.04368224440386963,96.1745
2018-05-10,IND_AUTO_1,Industrial,5Y,4.0,0.028300000000000002,0.015159,0.04345938849804859,98.4748
2018-05-10,IND_ENGY_1,Energy,5Y,4.5,0.028300000000000002,0.013778,0.04207813176375932,101.2932
2018-05-10,TMT_CORP_1,Technology,5Y,3.5,0.028300000000000002,0.009393,0.03769260447971752,98.7935
2018-05-10,TMT_CORP_2,Technology,5Y,3.5,0.028300000000000002,0.015889,0.04418898676903522,95.9569
2018-05-11,CNS_RET_1,Consumer,5Y,7.0,0.028399999999999998,0.037085,0.0654848286909414,101.8739
2018-05-11,CNS_STAP_1,Consumer,5Y,3.0,0.028399999999999998,0.006231,0.03463139351932668,97.9067
2018-05-11,FIN_BANK_1,Financials,5Y,3.5,0.028399999999999998,0.01077,0.039169687679967945,98.1394
2018-05-11,FIN_INS_1,Financials,5Y,3.5,0.028399999999999998,0.015926,0.044325577469607275,95.8984
2018-05-11,IND_AUTO_1,Industrial,5Y,4.0,0.028399999999999998,0.015828,0.04422833477901027,98.1398
2018-05-11,IND_ENGY_1,Energy,5Y,4.5,0.028399999999999998,0.01307,0.04146994716096415,101.565
2018-05-11,TMT_CORP_1,Technology,5Y,3.5,0.028399999999999998,0.009454,0.037853583371049764,98.7219
2018-05-11,TMT_CORP_2,Technology,5Y,3.5,0.028399999999999998,0.015806,0.04420560477617654,95.9498
2018-05-14,CNS_RET_1,Consumer,5Y,7.0,0.0285,0.036238,0.06473796175943124,102.1883
2018-05-14,CNS_STAP_1,Consumer,5Y,3.0,0.0285,0.006343,0.03484342348324387,97.8122
2018-05-14,FIN_BANK_1,Financials,5Y,3.5,0.0285,0.010606,0.03910612166371602,98.1674
2018-05-14,FIN_INS_1,Financials,5Y,3.5,0.0285,0.015605,0.044104776076328046,95.993
2018-05-14,IND_AUTO_1,Industrial,5Y,4.0,0.0285,0.016205,0.04470473528955311,97.9329
2018-05-14,IND_ENGY_1,Energy,5Y,4.5,0.0285,0.0133,0.041799976972404826,101.4174
2018-05-14,TMT_CORP_1,Technology,5Y,3.5,0.0285,0.009526,0.03802632218467026,98.6452
2018-05-14,TMT_CORP_2,Technology,5Y,3.5,0.0285,0.015643,0.04414288524829743,95.9767
2018-05-15,CNS_RET_1,Consumer,5Y,7.0,0.0292,0.035817,0.06501697570371086,102.0707
2018-05-15,CNS_STAP_1,Consumer,5Y,3.0,0.0292,0.006408,0.03560824080436124,97.4722
2018-05-15,FIN_BANK_1,Financials,5Y,3.5,0.0292,0.009417,0.03861693465756512,98.3835
2018-05-15,FIN_INS_1,Financials,5Y,3.5,0.0292,0.015076,0.04427598720483539,95.9196
2018-05-15,IND_AUTO_1,Industrial,5Y,4.0,0.0292,0.015938,0.04513767876351561,97.7454
2018-05-15,IND_ENGY_1,Energy,5Y,4.5,0.0292,0.013981,0.04318130687325199,100.8025
2018-05-15,TMT_CORP_1,Technology,5Y,3.5,0.0292,0.00968,0.03888014607585397,98.2672
2018-05-15,TMT_CORP_2,Technology,5Y,3.5,0.0292,0.015112,0.044311687491277674,95.9043
2018-05-16,CNS_RET_1,Consumer,5Y,7.0,0.0294,0.037612,0.06701224098598116,101.2349
2018-05-16,CNS_STAP_1,Consumer,5Y,3.0,0.0294,0.006388,0.03578815615355957,97.3924
2018-05-16,FIN_BANK_1,Financials,5Y,3.5,0.0294,0.009336,0.038736323023837525,98.3307
2018-05-16,FIN_INS_1,Financials,5Y,3.5,0.0294,0.015191,0.04459126391873758,95.7847
2018-05-16,IND_AUTO_1,Industrial,5Y,4.0,0.0294,0.015058,0.04445830073435954,98.0399
2018-05-16,IND_ENGY_1,Energy,5Y,4.5,0.0294,0.014926,0.044325766591435375,100.2965
2018-05-16,TMT_CORP_1,Technology,5Y,3.5,0.0294,0.010173,0.03957333551594552,97.9616
2018-05-16,TMT_CORP_2,Technology,5Y,3.5,0.0294,0.014823,0.044223041636476265,95.9423
2018-05-17,CNS_RET_1,Consumer,5Y,7.0,0.0294,0.038329,0.06772862404648362,100.937
2018-05-17,CNS_STAP_1,Consumer,5Y,3.0,0.0294,0.0064,0.035799655968620885,97.3873
2018-05-17,FIN_BANK_1,Financials,5Y,3.5,0.0294,0.009822,0.03922196102942937,98.1163
2018-05-17,FIN_INS_1,Financials,5Y,3.5,0.0294,0.015135,0.044535491886599,95.8085
2018-05-17,IND_AUTO_1,Industrial,5Y,4.0,0.0294,0.015243,0.04464320930872748,97.9596
2018-05-17,IND_ENGY_1,Energy,5Y,4.5,0.0294,0.013799,0.04319911769781974,100.7946
2018-05-17,TMT_CORP_1,Technology,5Y,3.5,0.0294,0.010112,0.03951150031098104,97.9888
2018-05-17,TMT_CORP_2,Technology,5Y,3.5,0.0294,0.015003,0.04440326310180037,95.8651
2018-05-18,CNS_RET_1,Consumer,5Y,7.0,0.028999999999999998,0.036897,0.06589698050216336,101.701
2018-05-18,CNS_STAP_1,Consumer,5Y,3.0,0.028999999999999998,0.006506,0.035506414509597815,97.5174
2018-05-18,FIN_BANK_1,Financials,5Y,3.5,0.028999999999999998,0.010122,0.03912183625850015,98.1605
2018-05-18,FIN_INS_1,Financials,5Y,3.5,0.028999999999999998,0.015354,0.04435368685119393,95.8863
2018-05-18,IND_AUTO_1,Industrial,5Y,4.0,0.028999999999999998,0.014314,0.043314213033350514,98.5382
2018-05-18,IND_ENGY_1,Energy,5Y,4.5,0.028999999999999998,0.01591,0.044910311475729395,100.0394
2018-05-18,TMT_CORP_1,Technology,5Y,3.5,0.028999999999999998,0.009894,0.038893590373780526,98.2612
2018-05-18,TMT_CORP_2,Technology,5Y,3.5,0.028999999999999998,0.015107,0.04410696959608797,95.9921
2018-05-21,CNS_RET_1,Consumer,5Y,7.0,0.028999999999999998,0.036137,0.06513672458223162,102.0203
2018-05-21,CNS_STAP_1,Consumer,5Y,3.0,0.028999999999999998,0.006615,0.03561545843882207,97.469
2018-05-21,FIN_BANK_1,Financials,5Y,3.5,0.028999999999999998,0.009882,0.03888222633231781,98.2663
2018-05-21,FIN_INS_1,Financials,5Y,3.5,0.028999999999999998,0.015318,0.044318253508728034,95.9015
2018-05-21,IND_AUTO_1,Industrial,5Y,4.0,0.028999999999999998,0.015145,0.0441447429365394,98.1761
2018-05-21,IND_ENGY_1,Energy,5Y,4.5,0.028999999999999998,0.016664,0.04566436744479937,99.7089
2018-05-21,TMT_CORP_1,Technology,5Y,3.5,0.028999999999999998,0.009531,0.03853100610199852,98.4216
2018-05-21,TMT_CORP_2,Technology,5Y,3.5,0.028999999999999998,0.015152,0.04415199636544087,95.9728
2018-05-22,CNS_RET_1,Consumer,5Y,7.0,0.028999999999999998,0.036604,0.06560411173457698,101.8238
2018-05-22,CNS_STAP_1,Consumer,5Y,3.0,0.028999999999999998,0.006267,0.03526674638683543,97.6238
2018-05-22,FIN_BANK_1,Financials,5Y,3.5,0.028999999999999998,0.009919,0.038919186832755664,98.2499
2018-05-22,FIN_INS_1,Financials,5Y,3.5,0.028999999999999998,0.015145,0.04414532032754281,95.9756
2018-05-22,IND_AUTO_1,Industrial,5Y,4.0,0.028999999999999998,0.015054,0.04405398379339334,98.2156
2018-05-22,IND_ENGY_1,Energy,5Y,4.5,0.028999999999999998,0.016689,0.045689210047400966,99.698
2018-05-22,TMT_CORP_1,Technology,5Y,3.5,0.028999999999999998,0.009335,0.03833467820168366,98.5085
2018-05-22,TMT_CORP_2,Technology,5Y,3.5,0.028999999999999998,0.014757,0.0437571037108036,96.1423
2018-05-23,CNS_RET_1,Consumer,5Y,7.0,0.028300000000000002,0.035459,0.06375883652086878,102.6023
2018-05-23,CNS_STAP_1,Consumer,5Y,3.0,0.028300000000000002,0.006228,0.03452821554730463,97.9528
2018-05-23,FIN_BANK_1,Financials,5Y,3.5,0.028300000000000002,0.009652,0.03795177305832459,98.6783
2018-05-23,FIN_INS_1,Financials,5Y,3.5,0.028300000000000002,0.015091,0.04339099302467944,96.2998
2018-05-23,IND_AUTO_1,Industrial,5Y,4.0,0.028300000000000002,0.015819,0.04411856533471983,98.1875
2018-05-23,IND_ENGY_1,Energy,5Y,4.5,0.028300000000000002,0.017745,0.04604510880868505,99.5425
2018-05-23,TMT_CORP_1,Technology,5Y,3.5,0.028300000000000002,0.009316,0.03761573830498023,98.8277
2018-05-23,TMT_CORP_2,Technology,5Y,3.5,0.028300000000000002,0.014672,0.04297209063216557,96.4804
2018-05-24,CNS_RET_1,Consumer,5Y,7.0,0.0282,0.034544,0.06274408357668296,103.0338
2018-05-24,CNS_STAP_1,Consumer,5Y,3.0,0.0282,0.006196,0.03439633912632509,98.0116
2018-05-24,FIN_BANK_1,Financials,5Y,3.5,0.0282,0.009743,0.037942791741965076,98.6823
2018-05-24,FIN_INS_1,Financials,5Y,3.5,0.0282,0.015083,0.0432829702131303,96.3463
2018-05-24,IND_AUTO_1,Industrial,5Y,4.0,0.0282,0.015525,0.04372471516227301,98.359
2018-05-24,IND_ENGY_1,Energy,5Y,4.5,0.0282,0.020003,0.04820324046428215,98.6062
2018-05-24,TMT_CORP_1,Technology,5Y,3.5,0.0282,0.009757,0.0379574820155931,98.6758
2018-05-24,TMT_CORP_2,Technology,5Y,3.5,0.0282,0.013833,0.04203333208779804,96.8867
2018-05-25,CNS_RET_1,Consumer,5Y,7.0,0.0276,0.036239,0.0638394780775749,102.5682
2018-05-25,CNS_STAP_1,Consumer,5Y,3.0,0.0276,0.006278,0.033877540529826444,98.2437
2018-05-25,FIN_BANK_1,Financials,5Y,3.5,0.0276,0.010534,0.03813389989624675,98.5975
2018-05-25,FIN_INS_1,Financials,5Y,3.5,0.0276,0.014928,0.04252782171377463,96.6724
2018-05-25,IND_AUTO_1,Industrial,5Y,4.0,0.0276,0.015704,0.043303897797486494,98.5427
2018-05-25,IND_ENGY_1,Energy,5Y,4.5,0.0276,0.01866,0.04625964048095761,99.449
2018-05-25,TMT_CORP_1,Technology,5Y,3.5,0.0276,0.009613,0.03721310795771885,99.007
2018-05-25,TMT_CORP_2,Technology,5Y,3.5,0.0276,0.01389,0.04148987723500913,97.1229
2018-05-28,CNS_RET_1,Consumer,5Y,7.0,0.0276,0.035464,0.06306423814176637,102.8974
2018-05-28,CNS_STAP_1,Consumer,5Y,3.0,0.0276,0.006265,0.03386472279228162,98.2494
2018-05-28,FIN_BANK_1,Financials,5Y,3.5,0.0276,0.011028,0.03862752622639796,98.3788
2018-05-28,FIN_INS_1,Financials,5Y,3.5,0.0276,0.014819,0.04241912368538029,96.7195
2018-05-28,IND_AUTO_1,Industrial,5Y,4.0,0.0276,0.015845,0.04344488669839246,98.4811
2018-05-28,IND_ENGY_1,Energy,5Y,4.5,0.0276,0.018467,0.04606691541652011,99.533
2018-05-28,TMT_CORP_1,Technology,5Y,3.5,0.0276,0.009657,0.03725669477708131,98.9876
2018-05-28,TMT_CORP_2,Technology,5Y,3.5,0.0276,0.014419,0.042018685416292056,96.893
2018-05-29,CNS_RET_1,Consumer,5Y,7.0,0.0258,0.036666,0.062466084167742034,103.1524
2018-05-29,CNS_STAP_1,Consumer,5Y,3.0,0.0258,0.006351,0.03215112943239029,99.0209
2018-05-29,FIN_BANK_1,Financials,5Y,3.5,0.0258,0.01129,0.03708965419362305,99.0621
2018-05-29,FIN_INS_1,Financials,5Y,3.5,0.0258,0.014623,0.04042310889001048,97.5886
2018-05-29,IND_AUTO_1,Industrial,5Y,4.0,0.0258,0.015825,0.04162506360809332,99.2798
2018-05-29,IND_ENGY_1,Energy,5Y,4.5,0.0258,0.01624,0.04204024869529757,101.3101
